,Date,Close,High,Low,Open,Volume,Ticker
0,2014-01-02,24.51631164550781,24.789678083055502,24.46963951300751,24.789678083055502,3185400,TFC
1,2014-01-03,24.62300109863281,24.723014304860577,24.50298626853609,24.58299530745341,2176100,TFC
2,2014-01-06,24.95636940002441,25.05638258356381,24.8430209557837,24.90969725929027,4863400,TFC
3,2014-01-07,25.356414794921875,25.383085313955394,25.14972463101381,25.14972463101381,7039600,TFC
4,2014-01-08,25.42975616455078,25.46309303993648,25.116383940356,25.15638971688317,5537000,TFC
5,2014-01-09,25.60311889648437,25.709798452576344,25.46309991256766,25.50310569989261,4480600,TFC
6,2014-01-10,25.776464462280277,25.856473469405145,25.53643489746517,25.623112805524062,6802100,TFC
7,2014-01-13,25.69645118713379,25.84980281841924,25.563101168447293,25.716452799732743,8287800,TFC
8,2014-01-14,25.62978172302246,25.756465419017704,25.463094791189334,25.756465419017704,5714500,TFC
9,2014-01-15,25.856470108032227,25.969818518210804,25.68311685789105,25.68978321451796,5083100,TFC
10,2014-01-16,25.82314682006836,25.829815723643016,25.356422764060238,25.59645242391821,6083700,TFC
11,2014-01-17,25.856470108032227,26.083164384949235,25.77646111130862,26.02982590161355,4857700,TFC
12,2014-01-21,26.209850311279297,26.22985192632443,25.84980597982471,25.90314446775852,5777700,TFC
13,2014-01-22,26.176513671875,26.209853091740843,26.03649726482476,26.169847313966216,4390800,TFC
14,2014-01-23,25.843141555786133,25.95648999537053,25.656453000518667,25.95648999537053,4772400,TFC
15,2014-01-24,25.50977325439453,25.763138165772265,25.46977000863688,25.656458604682907,4785000,TFC
16,2014-01-27,25.19639778137207,25.60978066926122,25.183062521318767,25.50976749058186,5370500,TFC
17,2014-01-28,25.25640106201172,25.283069034329504,24.903023086817047,24.909691987476773,4852100,TFC
18,2014-01-29,24.92302894592285,25.223065910073554,24.743006767432423,25.00303795521619,3728900,TFC
19,2014-01-30,25.249736785888672,25.30974418561481,24.95636868913913,25.149726148639,2715100,TFC
20,2014-01-31,24.94303321838379,25.176393913438428,24.763011020724143,24.93636685999972,3099500,TFC
21,2014-02-03,24.276287078857425,24.989707014993147,24.236281295576926,24.969705395073397,4340900,TFC
22,2014-02-04,24.51631164550781,24.602989553054293,24.189604174565225,24.41629847961261,2761400,TFC
23,2014-02-05,24.436302185058597,24.556316964527905,24.282947988616375,24.422966926957518,2545300,TFC
24,2014-02-06,24.72966766357422,24.756338177005343,24.389627519367945,24.48297177293672,2368000,TFC
25,2014-02-07,24.86302757263184,24.96303822260176,24.61632904046881,24.85635866990248,2282600,TFC
26,2014-02-10,25.036376953125,25.05638111472476,24.68966782553813,24.80968262137361,2758600,TFC
27,2014-02-11,25.083044052124023,25.15638669522735,24.903021894535925,25.00303505212051,3536700,TFC
28,2014-02-12,24.982425689697266,25.26418112934732,24.841545410785592,25.06963424439658,3190600,TFC
29,2014-02-13,25.109882354736328,25.136716933277174,24.74762322169361,24.74762322169361,2834000,TFC
30,2014-02-14,25.223926544189453,25.29101299338549,25.009255024934884,25.089758763970124,2203500,TFC
31,2014-02-18,25.197093963623047,25.291012431323903,25.08975820638117,25.197093963623047,1785600,TFC
32,2014-02-19,24.69395446777344,25.217215908204995,24.64028531537736,25.11658752700537,3926300,TFC
33,2014-02-20,24.94216728210449,25.0159610852783,24.53294896202136,24.74091308377609,2703000,TFC
34,2014-02-21,24.969003677368164,25.08975671698283,24.854958002582684,24.9824209661127,3957700,TFC
35,2014-02-24,25.291017532348636,25.3983533112394,24.83483983229115,24.84154719887133,3577100,TFC
36,2014-02-25,25.19038772583008,25.35139266479854,25.15013841040298,25.244056891848462,2189600,TFC
37,2014-02-26,25.364805221557617,25.418471818471584,25.19038302364325,25.237342255600296,1904000,TFC
38,2014-02-27,25.163543701171875,25.304423929566912,24.962289522289183,25.042793241110843,4075100,TFC
39,2014-02-28,25.35809135437012,25.633139338385966,25.15683716883659,25.183671742663943,3996200,TFC
40,2014-03-03,25.083044052124023,25.136713201237487,24.901914512494912,24.94887373842625,2546600,TFC
