,Date,Close,High,Low,Open,Volume,Ticker
0,2014-01-02,74.6333236694336,75.60582084748019,74.60998468686475,75.60582084748019,753500,HSY
1,2014-01-03,74.53995513916016,74.83559805367106,74.28322041820489,74.61775965496905,785800,HSY
2,2014-01-06,74.32989501953125,74.8589336506032,74.04981539510192,74.55551504674659,738800,HSY
3,2014-01-07,75.46577453613281,75.84699173520929,74.53217969963701,74.53217969963701,1212100,HSY
4,2014-01-08,76.0414810180664,76.94396105061278,75.5124424317307,76.11150388607797,1493700,HSY
5,2014-01-09,75.96369171142578,76.26711032662539,75.62915247727605,76.08039254857589,829500,HSY
6,2014-01-10,76.13484191894531,76.62497824634355,75.94034252837692,75.98702048270522,865200,HSY
7,2014-01-13,76.1270980834961,76.80395843561432,75.74588075066444,75.94816187928366,876500,HSY
8,2014-01-14,76.76506805419922,76.79618868924199,76.04931125517808,76.12710987495791,859800,HSY
9,2014-01-15,76.3993911743164,76.92065427683367,76.16599536641515,76.92065427683367,938700,HSY
10,2014-01-16,77.41075897216797,77.44966122530865,76.11150444211583,76.39935974701514,814200,HSY
11,2014-01-17,76.69501495361328,77.48856999864849,76.54719349069782,77.48856999864849,731000,HSY
12,2014-01-21,76.82728576660156,77.33298554358815,76.09596590647782,77.13848608595119,558700,HSY
13,2014-01-22,77.6675033569336,77.7842041863542,76.8272645078861,76.8272645078861,633300,HSY
14,2014-01-23,77.27853393554688,77.54305037621232,76.84285106907878,77.1696147028431,791500,HSY
15,2014-01-24,76.3371353149414,77.23960954685569,76.29045141739923,76.80393274080406,1012000,HSY
16,2014-01-27,75.82364654541016,76.55496620002285,75.48910733485869,76.37602413759501,1137700,HSY
17,2014-01-28,76.85060119628906,77.21626101427233,75.65248419220264,75.67582317026104,1082300,HSY
18,2014-01-29,75.24793243408203,76.31378539843332,75.07677200416114,76.23598682182862,1680500,HSY
19,2014-01-30,77.21627044677734,77.38743088764822,75.28683357103024,76.01815329633257,1051100,HSY
20,2014-01-31,77.33296966552734,77.65972726271076,76.15819152062369,76.34490929963548,1154700,HSY
21,2014-02-03,76.20486450195312,77.29406235704344,75.97925041553407,76.99842539828855,2078900,HSY
22,2014-02-04,77.79976654052734,77.97092697662069,76.35269040802145,76.43827062606812,2087500,HSY
23,2014-02-05,78.3521499633789,78.84228639198633,76.97509660549045,77.34853218852899,1937600,HSY
24,2014-02-06,78.26658630371094,78.91232597496143,77.698651169741,78.4144078017606,972700,HSY
25,2014-02-07,78.09541320800781,78.81117566009999,78.03317789814699,78.5233143513427,1237600,HSY
26,2014-02-10,79.33243560791016,79.43357318379059,77.82311799567498,78.11097931485293,1110300,HSY
27,2014-02-11,80.71726989746094,80.79506848854496,79.0290161347645,79.21573394049655,1179300,HSY
28,2014-02-12,80.07931518554688,81.44081135924951,79.84591346722266,80.68615253040711,1157500,HSY
29,2014-02-13,80.91954803466797,80.98956498339706,79.75255140396872,79.80701100930862,756700,HSY
30,2014-02-14,81.90758514404297,82.04762494735876,80.7794910153023,80.91174918075318,1016000,HSY
31,2014-02-18,82.4366226196289,82.46774323501451,81.3863270768791,81.56526319578326,1091800,HSY
32,2014-02-19,82.74005126953125,83.36245178168856,81.8453527591743,82.27325385323886,1565700,HSY
33,2014-02-20,83.79813385009766,84.38941378027623,82.60001664700098,82.6467005465227,1491000,HSY
34,2014-02-21,84.16934967041016,84.45069617099365,83.00489140896701,83.70044082360414,1257300,HSY
35,2014-02-24,84.45852661132812,84.94306920982137,83.75516024658,83.95053946109334,1412400,HSY
36,2014-02-25,83.44254302978516,84.53666770186364,83.2627975114257,84.16935386543373,2007600,HSY
37,2014-02-26,82.5594482421875,83.78642958726493,82.49692545661006,83.30970378161373,2285000,HSY
38,2014-02-27,82.66102600097656,82.81733293221467,81.77009736166849,82.20775080663545,1291300,HSY
39,2014-02-28,82.70010375976562,83.30186904477704,82.21556121939949,82.6922869226227,1131400,HSY
40,2014-03-03,82.51251220703125,82.87982591027064,81.91855800684633,82.30149941634164,780800,HSY
41,2014-03-04,83.73170471191406,84.04431260663132,82.98926617914775,82.98926617914775,1002000,HSY
42,2014-03-05,83.34878540039062,83.94273996251167,83.25500121821322,83.70828248831879,743900,HSY
43,2014-03-06,82.86420440673828,83.67698238881518,82.85638757121392,83.64572100921623,630700,HSY
44,2014-03-07,82.5594482421875,83.47382162187874,82.16868977608002,83.25499783485873,1210800,HSY
45,2014-03-10,82.37187194824219,83.09868281105756,82.20775413567098,82.64540163586088,920800,HSY
46,2014-03-11,82.41093444824219,82.91892150078574,82.2390057810345,82.65320868214717,850400,HSY
47,2014-03-12,82.79388427734375,82.90329614253474,81.98892299951032,82.11396257580026,710100,HSY
48,2014-03-13,82.51251220703125,83.19242773537022,82.30149941634164,82.98142090717823,797200,HSY
49,2014-03-14,82.9970703125,83.4894296445016,82.30152093356044,82.4031219195286,1004700,HSY
50,2014-03-17,82.30935668945312,83.3487755598207,82.16086657582903,83.32533100766963,775200,HSY
51,2014-03-18,83.00491333007812,83.09088067032097,82.18432412207967,82.44222018030716,666600,HSY
52,2014-03-19,81.4574966430664,82.98145197981793,81.05892141556991,82.92674604369095,1152500,HSY
53,2014-03-20,81.61380004882812,81.9185911252709,80.9964010584056,81.44968223555125,715500,HSY
54,2014-03-21,81.93419647216797,82.54378442115356,81.5356273040792,82.21554292170028,1308100,HSY
55,2014-03-24,80.89480590820312,82.23119892517518,80.80883858291544,81.93421872418138,974800,HSY
56,2014-03-25,80.68379974365234,81.56691762006398,80.64472747777162,81.27775423254415,1217000,HSY
57,2014-03-26,80.32432556152344,81.24651596628465,80.3165087211223,81.0042475763693,1345000,HSY
58,2014-03-27,80.31647491455078,80.91042932248524,80.11328484966506,80.37899768643855,1011900,HSY
59,2014-03-28,80.68379974365234,80.94170174096728,80.31648586187058,80.66035519162381,655000,HSY
60,2014-03-31,81.59033966064453,81.73101289650336,80.94167940849002,81.15268628102882,696300,HSY
61,2014-04-01,81.36371612548828,81.80918047175092,80.82446761488085,81.08236959495397,1166500,HSY
62,2014-04-02,80.66033172607422,81.4731097474479,80.4571357301061,81.39495927592132,1236400,HSY
63,2014-04-03,80.3868179321289,81.13707333909561,80.14454963391569,80.94951097797892,1158000,HSY
64,2014-04-04,80.47278594970703,81.33245323827217,80.31647901201336,80.55093643730386,864600,HSY
65,2014-04-07,80.49622344970703,81.05891645112237,80.4727789017313,80.54311254565849,1199600,HSY
66,2014-04-08,79.4958724975586,80.3868009780858,79.33956559417743,80.3868009780858,1422900,HSY
67,2014-04-09,77.2998275756836,78.6127700421497,76.90125234836361,78.1204166172249,2939500,HSY
68,2014-04-10,77.06536102294922,77.8234331637412,76.87779868746948,77.25292335842894,1705200,HSY
69,2014-04-11,76.83870697021484,77.33106025029701,76.54173282766502,76.90122972522474,1130100,HSY
70,2014-04-14,77.47175598144531,77.8547034952935,76.90125207305896,76.97158572101077,771700,HSY
71,2014-04-15,77.76875305175781,77.8469035539438,77.17479850264222,77.58900153047901,949900,HSY
72,2014-04-16,78.51898956298828,78.54243411170825,77.73747280565786,78.0969697985299,646300,HSY
73,2014-04-17,78.6283950805664,78.65183962739258,78.02662388703206,78.41738223413259,528800,HSY
74,2014-04-21,78.45647430419922,78.8159713314958,78.16731092979751,78.62059212345416,771000,HSY
75,2014-04-22,77.97193908691406,78.62841638844432,77.88597771275613,78.52682133716618,1122200,HSY
76,2014-04-23,78.26890563964844,78.76907589501167,77.93285319034192,78.14386009455775,1114400,HSY
77,2014-04-24,75.0412368774414,78.1516762142692,74.3300597243914,78.1516762142692,3086400,HSY
78,2014-04-25,75.30696868896484,75.7133548519965,74.46292900901364,75.06470035884026,1854700,HSY
79,2014-04-28,75.30696868896484,75.63520435477896,74.70519733913822,75.49453107478709,1516800,HSY
80,2014-04-29,75.13504028320312,75.75243939895874,75.04907294034467,75.33823636291413,1021800,HSY
81,2014-04-30,75.21316528320312,75.29131576043801,74.90055741176437,75.03341978181281,918400,HSY
82,2014-05-01,75.05686950683594,75.26006553166431,74.55669926302734,75.04905266982341,1034900,HSY
83,2014-05-02,75.7914810180664,76.18223931046982,74.75987936462131,74.8692912094944,1293300,HSY
84,2014-05-05,76.37763977050781,76.81528727212945,75.07250217817179,75.50233880476449,1338400,HSY
85,2014-05-06,75.0724868774414,76.26039551473212,74.728623608751,76.11190544444608,2118900,HSY
86,2014-05-07,75.72896575927734,75.79929939687548,75.06467778891067,75.43980244776526,1215100,HSY
87,2014-05-08,75.20537567138672,75.96344207363572,74.93965681866469,75.63520639895047,970000,HSY
88,2014-05-09,75.04905700683594,75.32258669308521,74.50980850930168,75.32258669308521,1089400,HSY
89,2014-05-12,75.21316528320312,75.40854445753995,74.89274653779033,75.22098211967638,818700,HSY
90,2014-05-13,75.72115325927734,75.74459780648591,75.24442759103857,75.24442759103857,927200,HSY
91,2014-05-14,75.05686950683594,75.66645161882144,74.93182396463398,75.54141203911911,726400,HSY
92,2014-05-15,75.40074157714844,75.63519303370839,74.83804854140482,74.95527725093471,1235200,HSY
93,2014-05-16,75.5101547241211,75.51796559905506,75.04905671551931,75.33822007557467,871600,HSY
94,2014-05-19,75.33036041259766,75.5570008693358,74.86145179563792,74.89271316510144,874100,HSY
95,2014-05-20,76.15876770019531,76.33851908838956,75.29910088762833,75.34599592422062,1459500,HSY
