,Date,Close,High,Low,Open,Volume,Ticker
0,2014-01-02,49.762245178222656,50.26650659062847,49.35373046663203,49.762245178222656,2070900,CME
1,2014-01-03,50.5537223815918,50.77713288753607,49.666479377014525,49.86435711456866,1343300,CME
2,2014-01-06,50.04307174682617,51.045209576436406,50.036687338519265,50.42605345733694,1961200,CME
3,2014-01-07,49.67285919189453,50.477124277218415,49.33455856430354,50.138823649627426,1598100,CME
4,2014-01-08,49.18775177001953,49.81329243160575,48.887747823640304,49.034560026930585,2578400,CME
5,2014-01-09,49.21329116821289,49.66010737807159,49.09839612794961,49.36648293193781,1577700,CME
6,2014-01-10,48.82393264770508,49.45585790419663,48.44733515433256,49.2771284700133,1727400,CME
7,2014-01-13,47.247310638427734,48.77286331578419,47.13880001075432,48.76009449495304,2558300,CME
8,2014-01-14,48.057960510253906,48.16008672792568,47.355826327921214,47.598380356035186,1706000,CME
9,2014-01-15,48.357967376708984,48.957970507276485,48.013282240487534,48.11540846425023,3598300,CME
10,2014-01-16,48.19198989868164,48.44731267344473,47.949435941088986,48.07709489353209,1246700,CME
11,2014-01-17,48.18561935424805,48.39626106927501,47.90476860409038,48.03881200368619,1690400,CME
12,2014-01-21,48.33881378173828,48.574983387932306,48.23668269915207,48.35157773212253,1223500,CME
13,2014-01-22,48.4153938293457,48.75369442453274,48.3068832365266,48.35156435532721,1145900,CME
14,2014-01-23,48.198394775390625,48.33243819334237,47.99413744281479,48.10903249675613,2061600,CME
15,2014-01-24,47.50263595581055,48.07072676537207,47.3622081386374,47.87923827185476,2508600,CME
16,2014-01-27,46.55155944824219,47.90476709221564,46.52602667723762,47.509016446462,3849800,CME
17,2014-01-28,46.723907470703125,46.85795575862716,46.455820634612934,46.71114351798028,4170300,CME
18,2014-01-29,46.174957275390625,46.864327484553506,46.02814992910554,46.41113175534776,2589600,CME
19,2014-01-30,47.43880462646485,47.74519302209351,46.36006813608105,46.67922048283334,4651700,CME
20,2014-01-31,47.71966171264648,48.09625915581585,46.743056280830615,46.91539641061286,4281100,CME
21,2014-02-03,46.711124420166016,48.00688180137793,46.5834654656151,47.54092223437783,2735400,CME
22,2014-02-04,46.98558807373047,47.3621853386032,45.01322491180657,45.12811990055821,2456900,CME
23,2014-02-05,46.95368576049805,47.33667242409075,46.2132549419661,47.2664585270906,2180900,CME
24,2014-02-06,48.498382568359375,48.60050876553223,46.94091788498552,47.22177344949617,1902300,CME
25,2014-02-07,48.31328582763672,49.78776817285633,48.23668750806066,48.96435449945828,1852000,CME
26,2014-02-10,48.23029708862305,48.71540997907754,47.891996408262735,48.28774703861744,1259400,CME
27,2014-02-11,48.86220932006836,49.181361556333,48.19198767596193,48.281349912525904,1258500,CME
28,2014-02-12,49.021785736083984,49.25795527563386,48.747314616433485,48.88135797209396,735900,CME
29,2014-02-13,49.14308166503906,49.257976715596634,48.53030968535826,48.785632561028294,884500,CME
30,2014-02-14,49.21965026855469,49.48135252743147,48.95794313980204,48.996244713446245,910900,CME
31,2014-02-18,48.65157699584961,49.41116102203826,48.59412704998007,49.23881605430722,1776300,CME
32,2014-02-19,47.726043701171875,48.951592514227336,47.69413138580881,48.37711726902614,1943100,CME
33,2014-02-20,47.08134841918945,47.911141473026326,46.94092062872599,47.66858747942064,1694400,CME
34,2014-02-21,47.0494384765625,47.75795707748979,46.960076208867015,47.17071792695423,1789100,CME
35,2014-02-24,47.43880462646485,47.83455528959389,47.04305396333581,47.177102234464705,2772200,CME
36,2014-02-25,46.762210845947266,47.815414736192935,46.66007974076699,47.34306567955288,1421200,CME
37,2014-02-26,46.32814407348633,46.96006419622094,45.868564031542206,46.7941036544351,2314000,CME
38,2014-02-27,46.6983642578125,46.74942492184543,46.021758108194646,46.21963583462765,1942300,CME
39,2014-02-28,47.119651794433594,47.215398471448864,46.53879706166331,46.717521594823396,1654500,CME
40,2014-03-03,47.30475997924805,47.35582552215419,46.44942918014385,46.71113643512919,1796100,CME
41,2014-03-04,48.51115417480469,48.657966389395845,47.93667900665375,47.97498059778253,2027600,CME
42,2014-03-05,48.77923202514648,49.13030147187588,48.32603638383584,48.36433309806916,2588000,CME
43,2014-03-06,49.29948043823242,49.57565020169628,48.7407169912199,48.959086173966234,1849700,CME
44,2014-03-07,49.434349060058594,49.80043407280624,49.21597989630629,49.35085280626438,1961900,CME
45,2014-03-10,49.28019332885742,49.61416353581107,49.03613346607081,49.48571458698582,1066900,CME
46,2014-03-11,48.75354766845703,49.57563274936141,48.59940304077726,49.22881468710233,1332700,CME
47,2014-03-12,48.84346008300781,48.843460083007805,48.16909085108726,48.61224805492152,1299600,CME
48,2014-03-13,48.027801513671875,49.016874253832135,47.995691721467374,49.016874253832135,2200800,CME
49,2014-03-14,48.40029525756836,48.75353716152325,47.82226527837516,48.207616964499785,1506300,CME
50,2014-03-17,48.978328704833984,49.11320155952709,48.70857809543488,48.70857809543488,987500,CME
51,2014-03-18,48.75354766845703,49.04256027033281,48.25900889634157,48.88842054266663,1674800,CME
52,2014-03-19,48.62510299682617,48.77282373458544,48.10487825517938,48.657217691995655,2445200,CME
53,2014-03-20,49.4022331237793,49.49857231419524,48.4003173034889,48.509499432620075,2521300,CME
54,2014-03-21,49.74261474609375,49.93529307810471,49.453602148090845,49.93529307810471,2997500,CME
55,2014-03-24,49.479270935058594,49.88388937249072,49.32513127794321,49.88388937249072,1526600,CME
56,2014-03-25,49.15817642211914,49.71693978758353,49.023303520113515,49.69124901100894,1640100,CME
57,2014-03-26,48.18193435668945,49.37652821594743,48.14982456908304,49.37652821594743,1769600,CME
58,2014-03-27,47.4754638671875,48.169100084406374,47.02588755973874,48.08560874159853,2019100,CME
59,2014-03-28,47.41767501831055,48.079196705628355,47.25711131167942,47.64246322759104,931000,CME
60,2014-03-31,47.539695739746094,48.002119956401046,47.36628910850799,47.45620438396701,1411600,CME
61,2014-04-01,46.66621398925781,48.16908715653551,46.402887294129215,47.79657837318854,3638300,CME
62,2014-04-02,46.415740966796875,47.122224995222176,46.08177070791642,46.71118241505513,3379400,CME
63,2014-04-03,46.357933044433594,46.98734465169276,46.20379332633446,46.31297542248746,1843800,CME
64,2014-04-04,45.34320068359375,46.96810500170016,45.30466695273483,46.89745656178105,2189800,CME
65,2014-04-07,43.40999603271485,45.32391733632416,43.35861937692472,45.18904442734722,5082900,CME
66,2014-04-08,44.3990592956543,44.53393217535882,43.0374826624388,43.544864390858955,5285400,CME
67,2014-04-09,44.655948638916016,44.771554629481805,43.73110071438968,43.73110071438968,2855700,CME
68,2014-04-10,43.910945892333984,45.12480661489401,43.68615287703417,44.51466184481557,2683400,CME
