,Date,Close,High,Low,Open,Volume,Ticker
0,2014-01-02,80.9017105102539,82.2460968659964,80.60738171222903,81.76084520158528,1112600,CB
1,2014-01-03,80.69487762451172,81.2596773865004,80.52782468666732,81.06876061026891,1120800,CB
2,2014-01-06,80.41645050048828,81.55400666749497,80.13802893565482,81.47445851599039,1304100,CB
3,2014-01-07,79.76412963867188,80.63122069944745,79.684581503432,80.35279919154105,2214100,CB
4,2014-01-08,78.77776336669922,79.83577175623388,78.38001639942789,79.6368982725982,2781700,CB
5,2014-01-09,78.67430114746094,79.11977552447719,78.07768107718566,79.00840693022313,2097000,CB
6,2014-01-10,78.49134826660156,78.96864318973546,77.83904378885391,78.90500831734937,2760900,CB
7,2014-01-13,77.59468841552734,79.00375589336005,77.42656198305674,78.73154683021555,2459200,CB
8,2014-01-14,78.21914672851562,78.49936351072563,77.44256460554503,77.5546488751752,1878300,CB
9,2014-01-15,78.4513168334961,78.94769435130527,78.18712170917688,78.57140885807797,1583900,CB
10,2014-01-16,77.8989028930664,78.58742398178741,77.77881086910175,78.29119780375915,1564900,CB
11,2014-01-17,77.7387924194336,78.23517002575112,77.53063328025073,77.91492660580869,4253700,CB
12,2014-01-21,77.15433502197266,78.10705117620788,76.86611662509019,77.882882669329,2649000,CB
13,2014-01-22,76.86612701416016,77.6507168942798,76.83410206482993,77.34648903784446,1615500,CB
14,2014-01-23,75.40101623535156,77.05026139204091,75.26491478435251,77.05026139204091,2879500,CB
15,2014-01-24,73.80780792236328,75.40101083163066,73.80780792236328,75.40101083163066,2526500,CB
16,2014-01-27,74.49632263183594,75.09677658284546,73.65568465716922,73.67169407495075,3022500,CB
17,2014-01-28,75.71324157714844,75.93741007970338,74.54435859373076,74.60840848249892,2603200,CB
18,2014-01-29,75.28093719482422,75.68123996081447,74.3682473770173,75.16885290899779,3466700,CB
19,2014-01-30,76.16962432861328,76.35376632361374,75.28895929736075,75.76932148639516,2339300,CB
20,2014-01-31,75.10477447509766,75.61716133230574,74.87259822602944,75.04873235346969,2871400,CB
21,2014-02-03,74.13603210449219,75.16080566992787,73.86382929848119,74.80854357439202,3813700,CB
22,2014-02-04,74.32820892333984,74.96068797779,74.12805755578478,74.62443514624992,2569000,CB
23,2014-02-05,74.65645599365234,74.91264948571269,74.07201134494316,74.08802687402269,2561300,CB
24,2014-02-06,74.84860229492188,75.40902977843196,74.48032451851319,74.7685429710304,2986500,CB
25,2014-02-07,75.73725891113281,75.77729161872703,74.9766863319114,75.32094684956746,2124700,CB
26,2014-02-10,76.08150482177734,76.08150482177734,75.20084039698705,75.40899944187173,1712500,CB
27,2014-02-11,77.5066146850586,77.53863963728475,76.23365490177841,76.32172199336654,2353900,CB
28,2014-02-12,76.62594604492188,77.30645944832065,76.55389448711796,77.01824100083545,1676800,CB
29,2014-02-13,76.97019958496094,77.0182339524343,76.01747724251112,76.05750995416173,1339900,CB
30,2014-02-14,77.63470458984375,77.65071400984691,76.8581163948031,76.97020065922811,1426200,CB
31,2014-02-18,78.02699279785156,78.13907705262704,77.53061530660744,77.73877439753353,1450400,CB
32,2014-02-19,77.3945083618164,78.35523833054789,77.37049118152146,77.87487029211547,1517300,CB
33,2014-02-20,77.48258972167969,77.88289242212906,76.77005140353056,77.33848050519254,1579200,CB
34,2014-02-21,77.8108139038086,78.33921010906424,77.39449581905458,77.72274685157726,1264100,CB
35,2014-02-24,77.4906005859375,78.34724815484353,77.48259282133051,77.73878631554163,1409700,CB
36,2014-02-25,77.28244018554688,77.58667415423591,77.13032320120236,77.442564934366,1268500,CB
